id,order_num,product_line,status
2310,10223,orthopedic supplies,Shipped
2311,10235,orthopedic supplies,Shipped
2312,10250,orthopedic supplies,Shipped
2313,10262,orthopedic supplies,Cancelled
2314,10275,orthopedic supplies,Shipped
2315,10284,orthopedic supplies,Shipped
2316,10297,orthopedic supplies,Shipped
2317,10308,orthopedic supplies,Shipped
2318,10316,orthopedic supplies,Shipped
2319,10328,orthopedic supplies,Shipped
2320,10340,orthopedic supplies,Shipped
2321,10353,orthopedic supplies,Shipped
2322,10361,orthopedic supplies,Shipped
2323,10375,orthopedic supplies,Shipped
2324,10388,orthopedic supplies,Shipped
2325,10398,orthopedic supplies,Shipped
2326,10401,orthopedic supplies,On Hold
2327,10416,orthopedic supplies,Shipped
2328,10108,cgm systems,Shipped
2329,10121,cgm systems,Shipped
2330,10135,cgm systems,Shipped
2331,10145,cgm systems,Shipped
2332,10159,cgm systems,Shipped
2333,10169,cgm systems,Shipped
2334,10180,cgm systems,Shipped
2335,10190,cgm systems,Shipped
2336,10211,cgm systems,Shipped
2337,10224,cgm systems,Shipped
2338,10237,cgm systems,Shipped
2339,10252,cgm systems,Shipped
2340,10264,cgm systems,Shipped
2341,10276,cgm systems,Shipped
2342,10285,cgm systems,Shipped
2343,10299,cgm systems,Shipped
2344,10309,cgm systems,Shipped
2345,10319,cgm systems,Shipped
2346,10331,cgm systems,Shipped
2347,10341,cgm systems,Shipped
2348,10355,cgm systems,Shipped
2349,10365,cgm systems,Shipped
2350,10375,cgm systems,Shipped
2351,10390,cgm systems,Shipped
2352,10403,cgm systems,Shipped
2353,10106,orthopedic supplies,Shipped
2354,10120,orthopedic supplies,Shipped
2355,10133,orthopedic supplies,Shipped
2356,10143,orthopedic supplies,Shipped
2357,10156,orthopedic supplies,Shipped
2358,10168,orthopedic supplies,Shipped
2359,10199,orthopedic supplies,Shipped
2360,10210,orthopedic supplies,Shipped
2361,10223,orthopedic supplies,Shipped
2362,10235,orthopedic supplies,Shipped
2363,10250,orthopedic supplies,Shipped
2364,10262,orthopedic supplies,Cancelled
2365,10275,orthopedic supplies,Shipped
2366,10284,orthopedic supplies,Shipped
2367,10296,orthopedic supplies,Shipped
2368,10308,orthopedic supplies,Shipped
2369,10316,orthopedic supplies,Shipped
2370,10328,orthopedic supplies,Shipped
2371,10340,orthopedic supplies,Shipped
2372,10353,orthopedic supplies,Shipped
2373,10361,orthopedic supplies,Shipped
2374,10375,orthopedic supplies,Shipped
2375,10388,orthopedic supplies,Shipped
2376,10398,orthopedic supplies,Shipped
2377,10401,orthopedic supplies,On Hold
2378,10416,orthopedic supplies,Shipped
2379,10104,ostomy supplies,Shipped
2380,10115,ostomy supplies,Shipped
2381,10127,ostomy supplies,Shipped
2382,10141,ostomy supplies,Shipped
2383,10151,ostomy supplies,Shipped
2384,10165,ostomy supplies,Shipped
2385,10176,ostomy supplies,Shipped
2386,10184,ostomy supplies,Shipped
2387,10195,ostomy supplies,Shipped
2388,10207,ostomy supplies,Shipped
2389,10220,ostomy supplies,Shipped
2390,10230,ostomy supplies,Shipped
2391,10246,ostomy supplies,Shipped
2392,10259,ostomy supplies,Shipped
2393,10271,ostomy supplies,Shipped
2394,10282,ostomy supplies,Shipped
2395,10292,ostomy supplies,Shipped
2396,10305,ostomy supplies,Shipped
2397,10314,ostomy supplies,Shipped
2398,10325,ostomy supplies,Shipped
2399,10336,ostomy supplies,Shipped
2400,10350,ostomy supplies,Shipped
2401,10359,ostomy supplies,Shipped
2402,10371,ostomy supplies,Shipped
2403,10383,ostomy supplies,Shipped
2404,10395,ostomy supplies,Shipped
2405,10412,ostomy supplies,Shipped
2406,10425,ostomy supplies,In Process
2407,10104,urological supplies,Shipped
2408,10117,urological supplies,Shipped
2409,10127,urological supplies,Shipped
2410,10142,urological supplies,Shipped
2411,10153,urological supplies,Shipped
2412,10165,urological supplies,Shipped
2413,10176,urological supplies,Shipped
2414,10185,urological supplies,Shipped
2415,10196,urological supplies,Shipped
2416,10208,urological supplies,Shipped
2417,10220,urological supplies,Shipped
2418,10230,urological supplies,Shipped
2419,10247,urological supplies,Shipped
2420,10272,urological supplies,Shipped
2421,10282,urological supplies,Shipped
2422,10292,urological supplies,Shipped
2423,10306,urological supplies,Shipped
2424,10314,urological supplies,Shipped
2425,10325,urological supplies,Shipped
2426,10337,urological supplies,Shipped
2427,10350,urological supplies,Shipped
2428,10359,urological supplies,Shipped
2429,10372,urological supplies,Shipped
2430,10383,urological supplies,Shipped
2431,10395,urological supplies,Shipped
2432,10413,urological supplies,Shipped
2433,10108,cgm systems,Shipped
2434,10121,cgm systems,Shipped
2435,10135,cgm systems,Shipped
2436,10145,cgm systems,Shipped
2437,10159,cgm systems,Shipped
2438,10169,cgm systems,Shipped
2439,10180,cgm systems,Shipped
2440,10190,cgm systems,Shipped
2441,10211,cgm systems,Shipped
2442,10224,cgm systems,Shipped
2443,10237,cgm systems,Shipped
2444,10252,cgm systems,Shipped
2445,10264,cgm systems,Shipped
2446,10276,cgm systems,Shipped
2447,10285,cgm systems,Shipped
2448,10299,cgm systems,Shipped
2449,10309,cgm systems,Shipped
2450,10319,cgm systems,Shipped
2451,10331,cgm systems,Shipped
2452,10341,cgm systems,Shipped
2453,10356,cgm systems,Shipped
2454,10365,cgm systems,Shipped
2455,10375,cgm systems,Shipped
2456,10390,cgm systems,Shipped
2457,10403,cgm systems,Shipped
2458,10105,wound care supplies,Shipped
2459,10119,wound care supplies,Shipped
2460,10129,wound care supplies,Shipped
2461,10142,wound care supplies,Shipped
2462,10153,wound care supplies,Shipped
2463,10167,wound care supplies,Cancelled
2464,10177,wound care supplies,Shipped
2465,10185,wound care supplies,Shipped
2466,10197,wound care supplies,Shipped
2467,10208,wound care supplies,Shipped
2468,10222,wound care supplies,Shipped
2469,10233,wound care supplies,Shipped
2470,10248,wound care supplies,Cancelled
2471,10261,wound care supplies,Shipped
2472,10273,wound care supplies,Shipped
2473,10283,wound care supplies,Shipped
2474,10295,wound care supplies,Shipped
2475,10306,wound care supplies,Shipped
2476,10315,wound care supplies,Shipped
2477,10326,wound care supplies,Shipped
2478,10339,wound care supplies,Shipped
2479,10350,wound care supplies,Shipped
2480,10373,wound care supplies,Shipped
2481,10385,wound care supplies,Shipped
2482,10396,wound care supplies,Shipped
2483,10414,wound care supplies,On Hold
2484,10106,diabetes testing kit,Shipped
2485,10120,diabetes testing kit,Shipped
2486,10133,diabetes testing kit,Shipped
2487,10143,diabetes testing kit,Shipped
2488,10156,diabetes testing kit,Shipped
2489,10168,diabetes testing kit,Shipped
2490,10199,diabetes testing kit,Shipped
2491,10210,diabetes testing kit,Shipped
2492,10223,diabetes testing kit,Shipped
2493,10235,diabetes testing kit,Shipped
2494,10250,diabetes testing kit,Shipped
2495,10262,diabetes testing kit,Cancelled
2496,10275,diabetes testing kit,Shipped
2497,10284,diabetes testing kit,Shipped
2498,10296,diabetes testing kit,Shipped
2499,10308,diabetes testing kit,Shipped
2500,10316,diabetes testing kit,Shipped
2501,10328,diabetes testing kit,Shipped
2502,10340,diabetes testing kit,Shipped
2503,10353,diabetes testing kit,Shipped
2504,10361,diabetes testing kit,Shipped
2505,10375,diabetes testing kit,Shipped
2506,10388,diabetes testing kit,Shipped
2507,10398,diabetes testing kit,Shipped
2508,10401,diabetes testing kit,On Hold
2509,10416,diabetes testing kit,Shipped
2510,10105,wound care supplies,Shipped
2511,10117,wound care supplies,Shipped
2512,10128,wound care supplies,Shipped
2513,10142,wound care supplies,Shipped
2514,10153,wound care supplies,Shipped
2515,10166,wound care supplies,Shipped
2516,10177,wound care supplies,Shipped
2517,10185,wound care supplies,Shipped
2518,10196,wound care supplies,Shipped
2519,10208,wound care supplies,Shipped
2520,10221,wound care supplies,Shipped
2521,10232,wound care supplies,Shipped
2522,10248,wound care supplies,Cancelled
2523,10273,wound care supplies,Shipped
2524,10282,wound care supplies,Shipped
2525,10293,wound care supplies,Shipped
2526,10306,wound care supplies,Shipped
2527,10314,wound care supplies,Shipped
2528,10327,wound care supplies,Resolved
2529,10337,wound care supplies,Shipped
2530,10350,wound care supplies,Shipped
2531,10372,wound care supplies,Shipped
2532,10384,wound care supplies,Shipped
2533,10397,wound care supplies,Shipped
2534,10414,wound care supplies,On Hold
2535,10106,wound care supplies,Shipped
2536,10119,wound care supplies,Shipped
2537,10131,wound care supplies,Shipped
2538,10143,wound care supplies,Shipped
2539,10155,wound care supplies,Shipped
2540,10167,wound care supplies,Cancelled
2541,10178,wound care supplies,Shipped
2542,10186,wound care supplies,Shipped
2543,10197,wound care supplies,Shipped
2544,10209,wound care supplies,Shipped
2545,10222,wound care supplies,Shipped
2546,10249,wound care supplies,Shipped
2547,10262,wound care supplies,Cancelled
2548,10274,wound care supplies,Shipped
2549,10283,wound care supplies,Shipped
2550,10296,wound care supplies,Shipped
2551,10307,wound care supplies,Shipped
2552,10316,wound care supplies,Shipped
2553,10328,wound care supplies,Shipped
2554,10339,wound care supplies,Shipped
2555,10352,wound care supplies,Shipped
2556,10361,wound care supplies,Shipped
2557,10373,wound care supplies,Shipped
2558,10386,wound care supplies,Resolved
2559,10398,wound care supplies,Shipped
2560,10400,wound care supplies,Shipped
2561,10415,wound care supplies,Disputed
2562,10106,diabetes testing kit,Shipped
2563,10120,diabetes testing kit,Shipped
2564,10131,diabetes testing kit,Shipped
2565,10143,diabetes testing kit,Shipped
2566,10155,diabetes testing kit,Shipped
2567,10168,diabetes testing kit,Shipped
2568,10178,diabetes testing kit,Shipped
2569,10198,diabetes testing kit,Shipped
2570,10210,diabetes testing kit,Shipped
2571,10222,diabetes testing kit,Shipped
2572,10235,diabetes testing kit,Shipped
2573,10250,diabetes testing kit,Shipped
2574,10262,diabetes testing kit,Cancelled
2575,10275,diabetes testing kit,Shipped
2576,10284,diabetes testing kit,Shipped
2577,10296,diabetes testing kit,Shipped
2578,10308,diabetes testing kit,Shipped
2579,10316,diabetes testing kit,Shipped
2580,10328,diabetes testing kit,Shipped
2581,10340,diabetes testing kit,Shipped
2582,10352,diabetes testing kit,Shipped
2583,10361,diabetes testing kit,Shipped
2584,10375,diabetes testing kit,Shipped
2585,10386,diabetes testing kit,Resolved
2586,10398,diabetes testing kit,Shipped
2587,10401,diabetes testing kit,On Hold
2588,10416,diabetes testing kit,Shipped
2589,10105,wound care supplies,Shipped
2590,10119,wound care supplies,Shipped
2591,10129,wound care supplies,Shipped
2592,10143,wound care supplies,Shipped
2593,10154,wound care supplies,Shipped
2594,10167,wound care supplies,Cancelled
2595,10177,wound care supplies,Shipped
2596,10185,wound care supplies,Shipped
2597,10197,wound care supplies,Shipped
2598,10208,wound care supplies,Shipped
2599,10222,wound care supplies,Shipped
2600,10233,wound care supplies,Shipped
2601,10248,wound care supplies,Cancelled
2602,10261,wound care supplies,Shipped
2603,10273,wound care supplies,Shipped
2604,10283,wound care supplies,Shipped
2605,10295,wound care supplies,Shipped
2606,10306,wound care supplies,Shipped
2607,10316,wound care supplies,Shipped
2608,10327,wound care supplies,Resolved
2609,10339,wound care supplies,Shipped
2610,10350,wound care supplies,Shipped
2611,10373,wound care supplies,Shipped
2612,10386,wound care supplies,Resolved
2613,10397,wound care supplies,Shipped
2614,10414,wound care supplies,On Hold
2615,10103,wound care supplies,Shipped
2616,10114,wound care supplies,Shipped
2617,10126,wound care supplies,Shipped
2618,10140,wound care supplies,Shipped
2619,10150,wound care supplies,Shipped
2620,10164,wound care supplies,Resolved
2621,10175,wound care supplies,Shipped
2622,10183,wound care supplies,Shipped
2623,10194,wound care supplies,Shipped
2624,10206,wound care supplies,Shipped
2625,10217,wound care supplies,Shipped
2626,10229,wound care supplies,Shipped
2627,10245,wound care supplies,Shipped
2628,10258,wound care supplies,Shipped
2629,10270,wound care supplies,Shipped
2630,10281,wound care supplies,Shipped
2631,10291,wound care supplies,Shipped
2632,10304,wound care supplies,Shipped
2633,10313,wound care supplies,Shipped
2634,10324,wound care supplies,Shipped
2635,10336,wound care supplies,Shipped
2636,10348,wound care supplies,Shipped
2637,10358,wound care supplies,Shipped
2638,10371,wound care supplies,Shipped
2639,10382,wound care supplies,Shipped
2640,10411,wound care supplies,Shipped
2641,10424,wound care supplies,In Process
2642,10106,diabetes testing kit,Shipped
2643,10120,diabetes testing kit,Shipped
2644,10133,diabetes testing kit,Shipped
2645,10145,diabetes testing kit,Shipped
2646,10168,diabetes testing kit,Shipped
2647,10188,diabetes testing kit,Shipped
2648,10210,diabetes testing kit,Shipped
2649,10223,diabetes testing kit,Shipped
2650,10235,diabetes testing kit,Shipped
2651,10250,diabetes testing kit,Shipped
2652,10263,diabetes testing kit,Shipped
2653,10275,diabetes testing kit,Shipped
2654,10285,diabetes testing kit,Shipped
2655,10297,diabetes testing kit,Shipped
2656,10308,diabetes testing kit,Shipped
2657,10318,diabetes testing kit,Shipped
2658,10328,diabetes testing kit,Shipped
2659,10340,diabetes testing kit,Shipped
2660,10353,diabetes testing kit,Shipped
2661,10361,diabetes testing kit,Shipped
2662,10375,diabetes testing kit,Shipped
2663,10388,diabetes testing kit,Shipped
2664,10398,diabetes testing kit,Shipped
2665,10401,diabetes testing kit,On Hold
2666,10416,diabetes testing kit,Shipped
2667,10106,diabetes testing kit,Shipped
2668,10120,diabetes testing kit,Shipped
2669,10143,diabetes testing kit,Shipped
2670,10155,diabetes testing kit,Shipped
2671,10168,diabetes testing kit,Shipped
2672,10199,diabetes testing kit,Shipped
2673,10210,diabetes testing kit,Shipped
2674,10223,diabetes testing kit,Shipped
2675,10235,diabetes testing kit,Shipped
2676,10250,diabetes testing kit,Shipped
2677,10262,diabetes testing kit,Cancelled
2678,10275,diabetes testing kit,Shipped
2679,10284,diabetes testing kit,Shipped
2680,10296,diabetes testing kit,Shipped
2681,10308,diabetes testing kit,Shipped
2682,10316,diabetes testing kit,Shipped
2683,10328,diabetes testing kit,Shipped
2684,10341,diabetes testing kit,Shipped
2685,10353,diabetes testing kit,Shipped
2686,10361,diabetes testing kit,Shipped
2687,10375,diabetes testing kit,Shipped
2688,10386,diabetes testing kit,Resolved
2689,10398,diabetes testing kit,Shipped
2690,10401,diabetes testing kit,On Hold
2691,10416,diabetes testing kit,Shipped
2692,10105,wound care supplies,Shipped
2693,10118,wound care supplies,Shipped
2694,10129,wound care supplies,Shipped
2695,10142,wound care supplies,Shipped
2696,10153,wound care supplies,Shipped
2697,10167,wound care supplies,Cancelled
2698,10177,wound care supplies,Shipped
2699,10185,wound care supplies,Shipped
2700,10197,wound care supplies,Shipped
2701,10208,wound care supplies,Shipped
2702,10222,wound care supplies,Shipped
2703,10232,wound care supplies,Shipped
2704,10248,wound care supplies,Cancelled
2705,10261,wound care supplies,Shipped
2706,10273,wound care supplies,Shipped
2707,10283,wound care supplies,Shipped
2708,10295,wound care supplies,Shipped
2709,10306,wound care supplies,Shipped
2710,10315,wound care supplies,Shipped
2711,10327,wound care supplies,Resolved
2712,10337,wound care supplies,Shipped
2713,10350,wound care supplies,Shipped
2714,10373,wound care supplies,Shipped
2715,10386,wound care supplies,Resolved
2716,10397,wound care supplies,Shipped
2717,10414,wound care supplies,On Hold
2718,10105,wound care supplies,Shipped
2719,10117,wound care supplies,Shipped
2720,10129,wound care supplies,Shipped
2721,10142,wound care supplies,Shipped
2722,10153,wound care supplies,Shipped
2723,10167,wound care supplies,Cancelled
2724,10177,wound care supplies,Shipped
2725,10185,wound care supplies,Shipped
2726,10197,wound care supplies,Shipped
2727,10208,wound care supplies,Shipped
2728,10222,wound care supplies,Shipped
2729,10232,wound care supplies,Shipped
2730,10248,wound care supplies,Cancelled
2731,10261,wound care supplies,Shipped
2732,10273,wound care supplies,Shipped
2733,10283,wound care supplies,Shipped
2734,10294,wound care supplies,Shipped
2735,10306,wound care supplies,Shipped
2736,10315,wound care supplies,Shipped
2737,10327,wound care supplies,Resolved
2738,10337,wound care supplies,Shipped
2739,10350,wound care supplies,Shipped
2740,10373,wound care supplies,Shipped
2741,10386,wound care supplies,Resolved
2742,10397,wound care supplies,Shipped
2743,10414,wound care supplies,On Hold
2744,10106,diabetes testing kit,Shipped
2745,10119,diabetes testing kit,Shipped
2746,10131,diabetes testing kit,Shipped
2747,10143,diabetes testing kit,Shipped
2748,10155,diabetes testing kit,Shipped
2749,10168,diabetes testing kit,Shipped
2750,10178,diabetes testing kit,Shipped
2751,10198,diabetes testing kit,Shipped
2752,10210,diabetes testing kit,Shipped
2753,10222,diabetes testing kit,Shipped
2754,10235,diabetes testing kit,Shipped
2755,10250,diabetes testing kit,Shipped
2756,10262,diabetes testing kit,Cancelled
2757,10275,diabetes testing kit,Shipped
2758,10284,diabetes testing kit,Shipped
2759,10296,diabetes testing kit,Shipped
2760,10308,diabetes testing kit,Shipped
2761,10316,diabetes testing kit,Shipped
2762,10328,diabetes testing kit,Shipped
2763,10339,diabetes testing kit,Shipped
2764,10352,diabetes testing kit,Shipped
2765,10361,diabetes testing kit,Shipped
2766,10373,diabetes testing kit,Shipped
2767,10386,diabetes testing kit,Resolved
2768,10398,diabetes testing kit,Shipped
2769,10401,diabetes testing kit,On Hold
2770,10416,diabetes testing kit,Shipped
2771,10106,diabetes testing kit,Shipped
2772,10119,diabetes testing kit,Shipped
2773,10131,diabetes testing kit,Shipped
2774,10143,diabetes testing kit,Shipped
2775,10155,diabetes testing kit,Shipped
2776,10167,diabetes testing kit,Cancelled
2777,10178,diabetes testing kit,Shipped
2778,10186,diabetes testing kit,Shipped
2779,10197,diabetes testing kit,Shipped
2780,10209,diabetes testing kit,Shipped
2781,10222,diabetes testing kit,Shipped
2782,10249,diabetes testing kit,Shipped
2783,10262,diabetes testing kit,Cancelled
2784,10274,diabetes testing kit,Shipped
2785,10283,diabetes testing kit,Shipped
2786,10296,diabetes testing kit,Shipped
2787,10307,diabetes testing kit,Shipped
2788,10316,diabetes testing kit,Shipped
2789,10329,diabetes testing kit,Shipped
2790,10339,diabetes testing kit,Shipped
2791,10352,diabetes testing kit,Shipped
2792,10361,diabetes testing kit,Shipped
2793,10373,diabetes testing kit,Shipped
2794,10386,diabetes testing kit,Resolved
2795,10398,diabetes testing kit,Shipped
2796,10400,diabetes testing kit,Shipped
2797,10415,diabetes testing kit,Disputed
2798,10105,wound care supplies,Shipped
2799,10117,wound care supplies,Shipped
2800,10129,wound care supplies,Shipped
2801,10142,wound care supplies,Shipped
2802,10153,wound care supplies,Shipped
2803,10167,wound care supplies,Cancelled
2804,10177,wound care supplies,Shipped
2805,10185,wound care supplies,Shipped
2806,10197,wound care supplies,Shipped
2807,10208,wound care supplies,Shipped
2808,10222,wound care supplies,Shipped
2809,10232,wound care supplies,Shipped
2810,10248,wound care supplies,Cancelled
2811,10261,wound care supplies,Shipped
2812,10273,wound care supplies,Shipped
2813,10283,wound care supplies,Shipped
2814,10293,wound care supplies,Shipped
2815,10306,wound care supplies,Shipped
2816,10315,wound care supplies,Shipped
2817,10327,wound care supplies,Resolved
2818,10337,wound care supplies,Shipped
2819,10350,wound care supplies,Shipped
2820,10373,wound care supplies,Shipped
2821,10386,wound care supplies,Resolved
2822,10397,wound care supplies,Shipped
2823,10414,wound care supplies,On Hold
